game_length,mmr,result,server,team_1,team_2,timestamp
34m 36s,,Defeat,euw,"Gangplank,Kindred,Zed,Ezreal,Bard","Qiyana,Karthus,Gnar,Kai'Sa,Nautilus",2020-10-15 20:56:43
34m 36s,,Defeat,euw,"Fiora,Graves,Akali,Karthus,Senna","Ornn,Kha'Zix,Galio,Twitch,Yuumi",2020-10-15 20:26:20
30m 5s,,Defeat,www,"Rengar,Lee Sin,Twisted Fate,Tristana,Taric","Renekton,Graves,Akali,Senna,Sett",2020-10-16 01:00:52
35m 52s,,Defeat,www,"Urgot,Lee Sin,Twisted Fate,Ezreal,Karma","Aatrox,Graves,Sylas,Jhin,Nautilus",2020-10-07 00:48:05
20m 23s,,Defeat,euw,"Camille,Nidalee,Azir,Samira,Rakan","Gangplank,Kha'Zix,Galio,Vayne,Bard",2020-10-13 23:34:40
18m 36s,,Victory,www,"Shen,Karthus,Kassadin,Ezreal,Sett","Jax,Ekko,Renekton,Vayne,Zac",2020-10-15 17:12:52
34m 17s,,Victory,euw,"Quinn,Evelynn,Vladimir,Irelia,Maokai","Akali,Hecarim,Lucian,Heimerdinger,Shen",2020-10-02 02:59:05
23m 45s,,Defeat,euw,"Urgot,Lee Sin,Zoe,Senna,Pantheon","Gangplank,Hecarim,LeBlanc,Caitlyn,Rakan",2020-10-14 00:31:12
23m 45s,,Victory,euw,"Rumble,Hecarim,Sylas,Twitch,Rakan","Gangplank,Kha'Zix,Ekko,Yasuo,Sett",2020-10-13 23:46:50
34m 36s,,Victory,euw,"Tahm Kench,Kha'Zix,Veigar,Caitlyn,Morgana","Shen,Evelynn,Yasuo,Jhin,Karma",2020-10-15 19:06:54
34m 36s,,Defeat,euw,"Gragas,Graves,Akali,Draven,Janna","Garen,Kindred,Nocturne,Karthus,Lulu",2020-10-15 06:12:23
30m 5s,,Defeat,www,"Rengar,Lillia,Nunu & Willump,Caitlyn,Bard","Camille,Hecarim,Galio,Tristana,Rakan",2020-10-16 00:25:40
22m 12s,,Victory,www,"Jax,Graves,Sylas,Senna,Alistar","Gangplank,Hecarim,Orianna,Ezreal,Pantheon",2020-10-15 17:18:08
35m 52s,,Defeat,www,"Lucian,Xin Zhao,Zoe,Ezreal,Leona","Jayce,Graves,Nunu & Willump,Jhin,Tahm Kench",2020-10-07 00:16:20
18m 36s,,Victory,www,"Renekton,Nidalee,Irelia,Ashe,Nautilus","Gangplank,Xin Zhao,Orianna,Twitch,Rakan",2020-10-15 16:32:42
34m 17s,,Defeat,euw,"Maokai,Hecarim,Zed,Kai'Sa,Nautilus","Wukong,Karthus,Vladimir,Ezreal,Bard",2020-10-02 02:10:56
23m 45s,,Defeat,euw,"Shen,Evelynn,Syndra,Kai'Sa,Blitzcrank","Gangplank,Karthus,Sylas,Jhin,Thresh",2020-10-12 18:47:56
23m 45s,,Defeat,euw,"Camille,Nidalee,Corki,Senna,Rakan","Jax,Kindred,Galio,Jhin,Nautilus",2020-10-12 03:14:04
34m 36s,,Defeat,euw,"Camille,Kindred,LeBlanc,Aphelios,Thresh","Riven,Graves,Galio,Karthus,Janna",2020-10-15 05:25:40
30m 5s,,Defeat,www,"Irelia,Lillia,Jayce,Ashe,Shaco","Camille,Nunu & Willump,Talon,Senna,Thresh",2020-10-15 02:04:50
22m 12s,,Victory,www,"Shen,Kindred,Ryze,Jhin,Pyke","Renekton,Lillia,Yone,Aphelios,Thresh",2020-10-15 16:38:21
35m 52s,,Defeat,www,"Lucian,Lee Sin,Rumble,Ashe,Thresh","Sett,Graves,Zoe,Jhin,Leona",2020-10-06 23:20:53
15m 41s,,Defeat,www,"Jayce,Kindred,Akali,Jhin,Alistar","Lulu,Olaf,Galio,Kai'Sa,Pyke",2020-10-13 23:49:35
18m 6s,,Defeat,www,"Renekton,Ekko,Poppy,Ezreal,Bard","Jayce,Graves,Sylas,Aphelios,Shen",2020-10-16 14:41:04
18m 36s,,Victory,www,"Kayn,Lee Sin,Zoe,Ashe,Gragas","Lucian,Nidalee,Zac,Ezreal,Lulu",2020-10-14 17:52:17
23m 45s,,Victory,euw,"Volibear,Sylas,Lucian,Aphelios,Sona","Renekton,Karthus,Katarina,Senna,Blitzcrank",2020-10-12 02:04:36
23m 45s,,Victory,euw,"Malphite,Hecarim,Taliyah,Jhin,Thresh","Jax,Evelynn,Yone,Aphelios,Tahm Kench",2020-10-12 00:50:35
34m 36s,,Defeat,euw,"Volibear,Lee Sin,Akali,Samira,Rakan","Olaf,Kindred,Vel'Koz,Kalista,Thresh",2020-10-15 01:04:48
34m 36s,,Victory,euw,"Irelia,Lillia,Karthus,Lucian,Yuumi","Malphite,Graves,Vel'Koz,Kai'Sa,Rakan",2020-10-15 00:17:49
30m 5s,,Defeat,www,"Volibear,Nidalee,Sylas,Senna,Bard","Renekton,Lillia,Yone,Ezreal,Thresh",2020-10-15 01:32:39
22m 12s,,Victory,www,"Jayce,Lillia,Galio,Jhin,Thresh","Poppy,Graves,Sylas,Ashe,Sett",2020-10-15 16:03:13
35m 52s,,Defeat,www,"Jayce,Graves,Lulu,Caitlyn,Morgana","Jax,Elise,Galio,Jhin,Senna",2020-10-04 04:51:18
15m 41s,,Defeat,www,"Camille,Graves,Ornn,Caitlyn,Lux","Volibear,Lillia,Lucian,Ezreal,Bard",2020-10-13 16:53:11
18m 6s,,Defeat,www,"Renekton,Graves,Karthus,Senna,Alistar","Shen,Lillia,Yone,Ashe,Karma",2020-10-16 03:04:48
18m 36s,,Defeat,www,"Jax,Olaf,Sylas,Jhin,Karma","Camille,Kindred,Galio,Miss Fortune,Thresh",2020-10-13 19:13:33
23m 45s,,Victory,euw,"Rumble,Graves,Orianna,Aphelios,Braum","Aatrox,Lee Sin,Lucian,Taliyah,Thresh",2020-10-12 00:00:44
30m 5s,,Victory,www,"Renekton,Kindred,Orianna,Caitlyn,Morgana","Volibear,Graves,Twisted Fate,Jhin,Bard",2020-10-15 01:02:15
22m 12s,,Defeat,www,"Jayce,Lillia,Camille,Ashe,Bard","Ornn,Nidalee,Qiyana,Jhin,Sett",2020-10-09 01:40:19
35m 52s,,Defeat,www,"Tristana,Lee Sin,Yasuo,Sylas,Gragas","Jayce,Graves,Ahri,Jhin,Pantheon",2020-10-04 03:56:27
28m 26s,,Victory,www,"Urgot,Lee Sin,Lissandra,Aphelios,Leona","Camille,Volibear,Akali,Ashe,Thresh",2020-10-14 22:39:45
32m 27s,,Defeat,www,"Lulu,Hecarim,Galio,Ashe,Bard","Sylas,Lillia,Lucian,Twitch,Rakan",2020-10-16 02:31:31
15m 41s,,Defeat,www,"Volibear,Graves,Jhin,Ahri,Thresh","Renekton,Lillia,Sylas,Ezreal,Bard",2020-10-13 16:19:30
18m 6s,,Defeat,www,"Shen,Nidalee,Lucian,Jhin,Tahm Kench","Camille,Graves,Twisted Fate,Senna,Sett",2020-10-16 02:20:37
18m 36s,,Victory,www,"Yone,Rek'Sai,Lulu,Ashe,Thresh","Irelia,Hecarim,Sylas,Kai'Sa,Pantheon",2020-10-13 18:19:21
30m 5s,,Defeat,www,"Renekton,Sejuani,Orianna,Ezreal,Braum","Camille,Olaf,Sylas,Yasuo,Gragas",2020-10-15 00:19:18
22m 12s,,Victory,www,"Jayce,Lillia,Camille,Jhin,Nautilus","Jax,Graves,Sylas,Ezreal,Karma",2020-10-09 01:08:04
35m 52s,,Victory,www,"Jayce,Graves,Orianna,Kalista,Sett","Wukong,Lillia,Kassadin,Yasuo,Alistar",2020-10-04 03:20:27
28m 26s,,Defeat,www,"Renekton,Lee Sin,Sylas,Jhin,Lux","Urgot,Nidalee,Yone,Senna,Leona",2020-10-13 22:23:58
32m 27s,,Defeat,www,"Volibear,Hecarim,Akali,Senna,Sett","Gangplank,Lillia,Yone,Tristana,Taric",2020-10-16 01:47:00
15m 41s,,Defeat,www,"Ornn,Lillia,Pyke,Twitch,Rakan","Lucian,Lee Sin,Sylas,Ashe,Bard",2020-10-13 15:47:47
31m 29s,,Defeat,www,"Malphite,Ivern,Nocturne,Twitch,Janna","Camille,Lee Sin,Akali,Xayah,Rakan",2020-10-15 23:21:42
18m 6s,,Defeat,www,"Volibear,Hecarim,Akali,Senna,Sett","Gangplank,Lillia,Yone,Tristana,Taric",2020-10-16 01:47:00
18m 36s,,Defeat,www,"Renekton,Graves,Syndra,Samira,Nautilus","Volibear,Lillia,Ahri,Senna,Tahm Kench",2020-10-13 17:33:32
30m 5s,,Defeat,www,"Sett,Lee Sin,Zoe,Kai'Sa,Lulu","Garen,Nidalee,Twisted Fate,Aphelios,Nami",2020-10-14 23:38:04
22m 12s,,Victory,www,"Ornn,Taliyah,Irelia,Senna,Pantheon","Aatrox,Nidalee,Zoe,Miss Fortune,Shen",2020-10-09 00:15:40
35m 52s,,Victory,www,"Jayce,Lee Sin,LeBlanc,Ezreal,Pantheon","Urgot,Kayn,Twisted Fate,Ashe,Leona",2020-10-04 02:39:07
28m 26s,,Defeat,www,"Camille,Graves,Kassadin,Ezreal,Taric","Urgot,Nidalee,Galio,Vayne,Sett",2020-10-12 22:26:13
32m 27s,,Defeat,www,"Renekton,Lillia,Sett,Ezreal,Pantheon","Lucian,Fiddlesticks,Camille,Jhin,Gragas",2020-10-16 01:14:30
15m 41s,,Defeat,www,"Camille,Graves,Kassadin,Senna,Bard","Volibear,Nidalee,Gangplank,Ashe,Thresh",2020-10-13 01:40:55
31m 29s,,Defeat,www,"Camille,Kindred,Orianna,Ezreal,Sett","Jayce,Graves,Katarina,Lucian,Pantheon",2020-10-15 01:06:16
18m 6s,,Defeat,www,"Ornn,Graves,Akali,Jhin,Sett","Sylas,Nidalee,Yone,Ashe,Leona",2020-10-16 00:48:17
18m 36s,,Defeat,www,"Renekton,Graves,Akali,Caitlyn,Bard","Shen,Nidalee,Orianna,Ezreal,Yuumi",2020-10-12 20:13:08
30m 5s,,Victory,www,"Vladimir,Graves,Kassadin,Aphelios,Alistar","Gangplank,Ekko,Orianna,Ezreal,Gragas",2020-10-14 23:03:47
22m 12s,,Defeat,www,"Jax,Elise,Twisted Fate,Senna,Tahm Kench","Camille,Taliyah,Lucian,Aphelios,Pantheon",2020-10-08 23:34:11
35m 52s,,Defeat,www,"Camille,Ekko,Sylas,Ashe,Bard","Irelia,Lee Sin,Sett,Twitch,Taric",2020-10-04 02:11:18
28m 26s,,Victory,www,"Urgot,Rek'Sai,Lulu,Twitch,Rakan","Cassiopeia,Graves,Katarina,Senna,Sett",2020-10-10 23:42:40
32m 27s,,Defeat,www,"Maokai,Hecarim,Sylas,Senna,Tahm Kench","Shen,Karthus,Ryze,Ashe,Pantheon",2020-10-15 18:16:59
15m 41s,,Defeat,www,"Camille,Graves,Galio,Samira,Bard","Jax,Lee Sin,Zoe,Senna,Alistar",2020-10-12 01:42:17
31m 29s,,Defeat,www,"Syndra,Graves,Maokai,Miss Fortune,Shen","Cassiopeia,Lee Sin,Sylas,Jhin,Janna",2020-10-15 00:27:30
18m 6s,,Defeat,www,"Wukong,Nidalee,Camille,Ezreal,Sett","Lulu,Qiyana,Taliyah,Yone,Pantheon",2020-10-16 00:21:16
18m 36s,,Victory,www,"Fiora,Sylas,Lucian,Senna,Alistar","Camille,Nidalee,Syndra,Ashe,Pantheon",2020-10-12 19:31:09
30m 5s,,Defeat,www,"Akali,Graves,Zoe,Senna,Alistar","Camille,Kindred,Sylas,Ashe,Leona",2020-10-14 22:29:16
22m 12s,,Victory,www,"Jayce,Lillia,Sylas,Miss Fortune,Bard","Wukong,Graves,Twisted Fate,Ashe,Blitzcrank",2020-10-08 22:56:16
35m 52s,,Victory,www,"Zac,Lillia,Yasuo,Jhin,Leona","Camille,Lee Sin,Sylas,Ezreal,Pantheon",2020-10-04 01:46:33
28m 26s,,Victory,www,"Urgot,Rek'Sai,LeBlanc,Jhin,Bard","Jayce,Xin Zhao,Sylas,Maokai,Senna",2020-10-10 16:38:36
32m 27s,,Defeat,www,"Camille,Lillia,Syndra,Ashe,Pantheon","Shen,Graves,Ekko,Aphelios,Leona",2020-10-15 17:33:47
32m 59s,,Defeat,www,"Akali,Lillia,Yone,Ashe,Braum","Poppy,Sylas,Lucian,Senna,Sett",2020-10-16 15:20:53
16m 22s,,Defeat,www,"Ryze,Graves,Sylas,Jhin,Shen","Ezreal,Kindred,Vladimir,Zoe,Leona",2020-10-15 01:29:00
15m 41s,,Defeat,www,"Wukong,Lillia,Twisted Fate,Jhin,Gragas","Camille,Xin Zhao,Akali,Caitlyn,Bard",2020-10-11 21:07:29
31m 29s,,Defeat,www,"Poppy,Nidalee,Sett,Twitch,Rakan","Camille,Graves,Twisted Fate,Kalista,Nautilus",2020-10-14 23:54:57
18m 6s,,Defeat,www,"Renekton,Olaf,Sylas,Ezreal,Nautilus","Rengar,Nunu & Willump,Orianna,Ashe,Thresh",2020-10-15 23:48:36
18m 36s,,Defeat,www,"Shen,Lillia,Syndra,Jhin,Pyke","Lucian,Graves,Zoe,Ezreal,Soraka",2020-10-12 19:05:07
30m 5s,,Defeat,www,"Volibear,Ekko,Lucian,Samira,Sett","Irelia,Elise,Renekton,Ezreal,Bard",2020-10-14 21:33:27
22m 12s,,Defeat,www,"Renekton,Karthus,Akali,Ashe,Nautilus","Jayce,Lee Sin,Sylas,Caitlyn,Lux",2020-10-08 22:20:26
35m 52s,,Defeat,www,"Camille,Lillia,Zed,Jhin,Sett","Jayce,Nidalee,Wukong,Ezreal,Braum",2020-10-04 01:07:36
28m 26s,,Victory,www,"Urgot,Volibear,Galio,Twitch,Taric","Lucian,Hecarim,Sylas,Ashe,Rakan",2020-10-10 03:08:52
32m 27s,,Defeat,www,"Renekton,Elise,Yasuo,Caitlyn,Thresh","Volibear,Xin Zhao,Zoe,Ashe,Leona",2020-10-15 04:13:28
32m 59s,,Defeat,www,"Irelia,Nidalee,Zac,Aphelios,Alistar","Akali,Karthus,Lucian,Senna,Sett",2020-10-16 14:29:51
16m 22s,,Defeat,www,"Volibear,Graves,Zoe,Jhin,Bard","Renekton,Nidalee,Kassadin,Senna,Tahm Kench",2020-10-15 00:27:58
22m 41s,,Defeat,www,"Kennen,Lee Sin,Sylas,Aphelios,Tahm Kench","Camille,Graves,Zoe,Jhin,Leona",2020-10-16 15:12:51
21m 8s,,Defeat,www,"Ornn,Graves,Viktor,Aphelios,Bard","Shen,Lillia,Zoe,Ashe,Sett",2020-10-16 00:17:38
15m 41s,,Defeat,www,"Lulu,Kindred,Zoe,Ashe,Bard","Irelia,Sett,Galio,Ezreal,Karma",2020-10-08 19:12:01
31m 29s,,Defeat,www,"Rumble,Volibear,Sylas,Samira,Leona","Camille,Ekko,Galio,Senna,Alistar",2020-10-14 03:32:04
18m 6s,,Defeat,www,"Jax,Graves,Twisted Fate,Ezreal,Bard","Gangplank,Rek'Sai,Sylas,Twitch,Nautilus",2020-10-15 22:32:38
18m 36s,,Defeat,www,"Sylas,Hecarim,Yone,Ashe,Pantheon","Fiora,Nidalee,Orianna,Jhin,Leona",2020-10-11 19:25:03
30m 5s,,Defeat,www,"Lulu,Graves,Zoe,Ezreal,Pantheon","Renekton,Lee Sin,Twisted Fate,Senna,Tahm Kench",2020-10-14 18:39:21
22m 12s,,Defeat,www,"Quinn,Lee Sin,Twisted Fate,Miss Fortune,Nautilus","Renekton,Lillia,Sett,Ezreal,Morgana",2020-10-08 21:01:00
35m 52s,,Victory,www,"Camille,Nidalee,Fizz,Tristana,Alistar","Lulu,Lee Sin,Lucian,Samira,Leona",2020-10-04 00:16:18
28m 26s,,Victory,www,"Urgot,Kindred,Cassiopeia,Senna,Shen","Jhin,Elise,Nunu & Willump,Lucian,Pantheon",2020-10-10 02:17:31
23m 9s,,Victory,www,"Jax,Graves,Twisted Fate,Ezreal,Bard","Camille,Volibear,Galio,Sivir,Alistar",2020-10-16 15:10:13
32m 27s,,Defeat,www,"Volibear,Karthus,Yone,Ashe,Karma","Renekton,Lillia,Heimerdinger,Caitlyn,Thresh",2020-10-15 03:23:48
32m 59s,,Defeat,www,"Hecarim,Graves,Neeko,Ashe,Taric","Renekton,Kindred,Galio,Jhin,Rakan",2020-10-16 04:20:18
16m 22s,,Defeat,www,"Poppy,Nidalee,Sett,Twitch,Rakan","Camille,Graves,Twisted Fate,Kalista,Nautilus",2020-10-14 23:54:57
22m 41s,,Defeat,www,"Irelia,Nidalee,Zac,Aphelios,Alistar","Akali,Karthus,Lucian,Senna,Sett",2020-10-16 14:29:51
21m 8s,,Defeat,www,"Camille,Kindred,Orianna,Ezreal,Sett","Jayce,Graves,Katarina,Lucian,Pantheon",2020-10-15 01:06:16
15m 41s,,Defeat,www,"Lulu,Lee Sin,Jax,Twitch,Rakan","Camille,Lillia,Sylas,Ezreal,Alistar",2020-10-07 23:32:42
31m 29s,,Defeat,www,"Akali,Taliyah,Sett,Ezreal,Rakan","Maokai,Nidalee,Viktor,Ashe,Pantheon",2020-10-14 02:57:03
18m 6s,,Defeat,www,"Jayce,Nidalee,Akali,Senna,Tahm Kench","Irelia,Lee Sin,Zoe,Samira,Leona",2020-10-15 21:55:23
18m 36s,,Victory,www,"Renekton,Elise,Galio,Ashe,Thresh","Ornn,Lee Sin,Akali,Senna,Pantheon",2020-10-11 18:53:04
30m 5s,,Defeat,www,"Shen,Nidalee,Sett,Tristana,Pantheon","Jayce,Karthus,Lucian,Yasuo,Poppy",2020-10-14 02:33:09
22m 12s,,Defeat,www,"Jayce,Graves,Galio,Jhin,Alistar","Camille,Nunu & Willump,Zoe,Ashe,Thresh",2020-10-08 20:23:21
35m 52s,,Victory,www,"Maokai,Elise,Kassadin,Draven,Lux","Fiora,Olaf,Vayne,Jhin,Sett",2020-10-03 23:40:25
28m 26s,,Defeat,www,"Renekton,Graves,Zoe,Taliyah,Leona","Urgot,Kindred,Cassiopeia,Jhin,Pantheon",2020-10-10 01:48:23
23m 9s,,Defeat,www,"Hecarim,Graves,Neeko,Ashe,Taric","Renekton,Kindred,Galio,Jhin,Rakan",2020-10-16 04:20:18
32m 27s,,Defeat,www,"Jayce,Volibear,Kassadin,Ezreal,Pyke","Renekton,Karthus,Akali,Kalista,Pantheon",2020-10-15 02:34:29
32m 59s,,Defeat,www,"Yone,Xin Zhao,Twisted Fate,Ashe,Nautilus","Camille,Graves,Sylas,Caitlyn,Thresh",2020-10-16 03:43:41
16m 22s,,Defeat,www,"Lulu,Lee Sin,Sylas,Miss Fortune,Thresh","Camille,Kindred,Orianna,Kai'Sa,Nautilus",2020-10-14 23:13:12
22m 41s,,Defeat,www,"Jax,Nidalee,Lucian,Ezreal,Nautilus","Jayce,Graves,Twisted Fate,Senna,Karma",2020-10-16 13:46:25
21m 8s,,Defeat,www,"Renekton,Sylas,Talon,Ezreal,Nautilus","Camille,Hecarim,Lissandra,Kai'Sa,Pantheon",2020-10-14 18:48:42
15m 41s,,Defeat,www,"Jayce,Nidalee,Jax,Senna,Leona","Camille,Graves,Lulu,Jhin,Pyke",2020-10-07 15:20:10
31m 29s,,Defeat,www,"Kennen,Graves,Yone,Jhin,Pantheon","Jayce,Lillia,Kassadin,Ashe,Pyke",2020-10-14 01:47:37
18m 6s,,Defeat,www,"Kayn,Hecarim,Orianna,Jhin,Pantheon","Ornn,Rengar,Sylas,Ezreal,Sett",2020-10-15 20:54:33
18m 36s,,Victory,www,"Aatrox,Ekko,Sylas,Senna,Sett","Jayce,Lillia,Twisted Fate,Jhin,Pantheon",2020-10-05 21:09:49
30m 5s,,Victory,www,"Kennen,Graves,Yone,Jhin,Pantheon","Jayce,Lillia,Kassadin,Ashe,Pyke",2020-10-14 01:47:37
22m 12s,,Defeat,www,"Jayce,Lillia,Renekton,Ashe,Tahm Kench","Ornn,Evelynn,Sett,Jhin,Leona",2020-10-08 19:56:23
35m 52s,,Victory,www,"Maokai,Graves,Akali,Samira,Leona","Camille,Lee Sin,Orianna,Taliyah,Pantheon",2020-10-03 23:13:22
28m 26s,,Victory,www,"Urgot,Lillia,Orianna,Senna,Tahm Kench","Jayce,Hecarim,Yone,Ashe,Pantheon",2020-10-10 01:18:07
31m 15s,,Victory,www,"Jax,Kha'Zix,Syndra,Samira,Nautilus","Shen,Graves,Twisted Fate,Yasuo,Alistar",2020-10-15 21:56:47
23m 9s,,Defeat,www,"Yone,Xin Zhao,Twisted Fate,Ashe,Nautilus","Camille,Graves,Sylas,Caitlyn,Thresh",2020-10-16 03:43:41
26m 10s,,Defeat,www,"Volibear,Sylas,Lucian,Kalista,Camille","Renekton,Sejuani,Irelia,Senna,Lulu",2020-10-16 14:55:56
32m 27s,,Defeat,www,"Volibear,Nidalee,Sylas,Senna,Bard","Renekton,Lillia,Yone,Ezreal,Thresh",2020-10-15 01:32:39
32m 59s,,Defeat,www,"Ornn,Kha'Zix,Orianna,Ashe,Pantheon","Jayce,Kindred,Galio,Jhin,Leona",2020-10-16 00:35:13
16m 22s,,Defeat,www,"Poppy,Nidalee,Irelia,Ashe,Pyke","Camille,Graves,Zoe,Ezreal,Sett",2020-10-14 04:06:34
22m 41s,,Defeat,www,"Yone,Xin Zhao,Twisted Fate,Ashe,Nautilus","Camille,Graves,Sylas,Caitlyn,Thresh",2020-10-16 03:43:41
21m 8s,,Defeat,www,"Camille,Graves,Sylas,Jhin,Nautilus","Yone,Lillia,Lucian,Miss Fortune,Leona",2020-10-13 17:15:25
15m 41s,,Defeat,www,"Maokai,Graves,Galio,Ashe,Janna","Aatrox,Lee Sin,Lulu,Jhin,Bard",2020-10-07 14:46:27
31m 29s,,Defeat,www,"Hecarim,Karthus,Irelia,Jhin,Leona","Volibear,Graves,Akali,Ezreal,Alistar",2020-10-14 01:06:23
18m 6s,,Defeat,www,"Nunu & Willump,Qiyana,Renekton,Tristana,Rakan","Heimerdinger,Nidalee,Camille,Senna,Leona",2020-10-15 19:21:45
18m 36s,,Victory,www,"Lucian,Graves,Sylas,Ezreal,Karma","Malphite,Kindred,Twisted Fate,Ashe,Janna",2020-10-05 20:29:05
30m 5s,,Victory,www,"Mordekaiser,Nidalee,Jayce,Ezreal,Bard","Maokai,Lillia,Pantheon,Ashe,Thresh",2020-10-14 01:05:36
22m 12s,,Defeat,www,"Akali,Graves,Kassadin,Twitch,Rakan","Camille,Lee Sin,Sylas,Jhin,Pantheon",2020-10-08 19:26:59
35m 52s,,Defeat,www,"Jayce,Graves,Galio,Senna,Lux","Maokai,Lee Sin,Orianna,Yasuo,Lulu",2020-10-03 22:51:13
28m 26s,,Victory,www,"Urgot,Graves,Sylas,Caitlyn,Morgana","Jax,Nidalee,Renekton,Jhin,Alistar",2020-10-10 00:47:04
31m 15s,,Defeat,www,"Jax,Lee Sin,Orianna,Senna,Pantheon","Lucian,Graves,Akali,Jhin,Thresh",2020-10-15 18:25:31
23m 9s,,Defeat,www,"Sett,Nidalee,Galio,Ashe,Alistar","Lucian,Lillia,Talon,Jhin,Leona",2020-10-16 03:09:41
26m 10s,,Defeat,www,"Lulu,Nidalee,Irelia,Kai'Sa,Nautilus","Renekton,Xin Zhao,Sylas,Senna,Sett",2020-10-16 14:14:06
32m 27s,,Defeat,www,"Ornn,Graves,Galio,Ashe,Lulu","Camille,Kindred,Zoe,Jhin,Pantheon",2020-10-13 17:31:44
18m 27s,,Victory,www,"Camille,Graves,Syndra,Kalista,Thresh","Fiora,Xin Zhao,Ekko,Ezreal,Pyke",2020-10-13 19:33:29
32m 59s,,Defeat,www,"Ornn,Kindred,Galio,Vladimir,Yuumi","Aatrox,Xin Zhao,Orianna,Ezreal,Sett",2020-10-15 23:49:31
16m 22s,,Defeat,www,"Volibear,Elise,Yasuo,Ezreal,Braum","Camille,Graves,Galio,Jhin,Leona",2020-10-14 03:29:50
22m 41s,,Defeat,www,"Shen,Lee Sin,Orianna,Kai'Sa,Sett","Fiora,Karthus,Twisted Fate,Ashe,Bard",2020-10-16 03:08:02
21m 8s,,Defeat,www,"Camille,Karthus,Qiyana,Kai'Sa,Nautilus","Fiora,Kayn,Azir,Draven,Sett",2020-10-11 01:14:36
15m 41s,,Defeat,www,"Irelia,Fiddlesticks,Singed,Vayne,Lulu","Camille,Lillia,Sylas,Ezreal,Bard",2020-10-07 13:51:14
31m 29s,,Defeat,www,"Jax,Lee Sin,Galio,Samira,Alistar","Camille,Graves,Akali,Senna,Tahm Kench",2020-10-14 00:31:19
18m 6s,,Defeat,www,"Olaf,Hecarim,Orianna,Miss Fortune,Lulu","Akali,Graves,Syndra,Jhin,Sett",2020-10-15 15:54:51
18m 36s,,Defeat,www,"Jayce,Rek'Sai,Akali,Ashe,Thresh","Zac,Lee Sin,Galio,Samira,Lulu",2020-10-01 22:36:53
30m 5s,,Defeat,www,"Renekton,Ekko,Lucian,Senna,Janna","Gnar,Lillia,Irelia,Ashe,Sett",2020-10-14 00:29:50
22m 12s,,Victory,www,"Akali,Graves,Jayce,Yasuo,Bard","Singed,Nidalee,Irelia,Ezreal,Rakan",2020-10-08 17:51:51
35m 52s,,Victory,www,"Volibear,Xin Zhao,Zoe,Kai'Sa,Pantheon","Rumble,Graves,Orianna,Ezreal,Braum",2020-10-03 22:17:48
28m 26s,,Defeat,www,"Camille,Kayn,Lulu,Ashe,Bard","Sylas,Ivern,Nocturne,Senna,Sion",2020-10-10 00:14:03
31m 15s,,Victory,www,"Ornn,Ekko,Lucian,Jhin,Nautilus","Renekton,Nidalee,Cassiopeia,Tristana,Taric",2020-10-15 17:39:18
23m 9s,,Defeat,www,"Lulu,Hecarim,Galio,Ashe,Bard","Sylas,Lillia,Lucian,Twitch,Rakan",2020-10-16 02:31:31
26m 10s,,Defeat,www,"Fiora,Karthus,Yone,Senna,Leona","Camille,Evelynn,Orianna,Ashe,Karma",2020-10-16 03:00:51
32m 27s,,Defeat,www,"Gangplank,Karthus,Akali,Ezreal,Pyke","Lulu,Hecarim,Ahri,Miss Fortune,Rakan",2020-10-13 17:03:54
18m 27s,,Victory,www,"Jayce,Graves,Orianna,Ashe,Thresh","Lucian,Lillia,Wukong,Caitlyn,Bard",2020-10-13 18:42:30
32m 59s,,Defeat,www,"Malphite,Ivern,Nocturne,Twitch,Janna","Camille,Lee Sin,Akali,Xayah,Rakan",2020-10-15 23:21:42
16m 22s,,Defeat,www,"Fiora,Nidalee,Twisted Fate,Ashe,Alistar","Camille,Hecarim,Zoe,Jhin,Pyke",2020-10-14 02:42:57
22m 41s,,Defeat,www,"Lulu,Hecarim,Galio,Ashe,Bard","Sylas,Lillia,Lucian,Twitch,Rakan",2020-10-16 02:31:31
21m 8s,,Defeat,www,"Sylas,Lee Sin,Zoe,Aphelios,Pantheon","Kennen,Graves,Orianna,Varus,Braum",2020-10-11 00:30:39
15m 41s,,Defeat,www,"Lucian,Lillia,Singed,Ezreal,Alistar","Camille,Lee Sin,Sylas,Jhin,Bard",2020-10-07 13:18:35
31m 29s,,Defeat,www,"Camille,Nidalee,Qiyana,Jhin,Nautilus","Akali,Lee Sin,Sylas,Kai'Sa,Sett",2020-10-13 23:41:50
18m 6s,,Defeat,www,"Irelia,Kindred,Galio,Jhin,Bard","Camille,Graves,Sylas,Senna,Pyke",2020-10-15 15:23:24
18m 36s,,Defeat,www,"Camille,Rengar,Azir,Ashe,Janna","Tahm Kench,Graves,Sylas,Jhin,Pantheon",2020-09-30 19:22:26
30m 5s,,Victory,www,"Kennen,Hecarim,Syndra,Samira,Sett","Camille,Kindred,Sylas,Ezreal,Leona",2020-10-13 22:43:26
22m 12s,,Defeat,www,"Akali,Graves,Lulu,Senna,Leona","Camille,Elise,Qiyana,Jhin,Alistar",2020-10-08 17:07:11
35m 52s,,Defeat,www,"Akali,Graves,Vel'Koz,Jhin,Sett","Renekton,Taliyah,Orianna,Lucian,Alistar",2020-10-03 21:48:41
